winrate,win
99.99999768282858,1.0
0.0003954445705839245,0.0
99.99958685784095,1.0
100.0,1.0
100.0,1.0
99.99998866623925,1.0
100.0,1.0
8.850283567487395e-06,0.0
5.2549163280602636e-20,0.0
6.864503150666573e-16,0.0
0.0002294599911368795,0.0
100.0,1.0
99.99999999999044,1.0
1.509393336217622e-06,0.0
4.772960213730336e-08,0.0
100.0,1.0
100.0,1.0
99.99999990173,1.0
100.0,1.0
7.956195328201001e-06,0.0
99.99900788518057,0.0
100.0,1.0
99.99997741584835,1.0
2.145195585263364e-20,0.0
99.99999999999916,1.0
100.0,1.0
97.50196109046017,1.0
2.332506537430362e-11,1.0
99.9999999996098,1.0
99.99999653439052,1.0
7.272670595293123e-09,0.0
