winrate,win
2.472796599296916e-22,0.0
1.0111947967242206e-49,0.0
4.386018961066753e-59,0.0
99.99999999998433,1.0
0.9956301405903157,0.0
100.0,1.0
99.9999937848169,0.0
2.422934401779856e-19,0.0
100.0,1.0
99.99999999999731,1.0
99.99999999999956,1.0
100.0,1.0
3.2536728947550065e-27,0.0
5.809643577857825e-46,0.0
100.0,1.0
1.586295168669327e-36,0.0
49.58112222507811,0.0
100.0,1.0
100.0,1.0
99.99999999998359,1.0
98.54947747270654,1.0
2.0842061982326334e-19,0.0
4.272691965198583e-28,0.0
99.999999999934,1.0
99.99999999999997,1.0
0.0978422202621856,1.0
1.2505393204311868,1.0
