winrate,win
5.999349907801655e-09,0.0
3.13911004569685e-34,0.0
8.37988079317798e-14,1.0
1.0763292640870815e-08,0.0
0.1351708157376449,0.0
100.0,1.0
4.976404488521441,0.0
99.99999999999967,1.0
0.0017657971508206619,1.0
100.0,1.0
1.7845040719745977e-29,0.0
100.0,1.0
98.31441567603358,1.0
99.99212473187173,0.0
38.85694187954553,1.0
100.0,1.0
1.9647711380201596e-08,1.0
100.0,1.0
100.0,1.0
100.0,1.0
99.9999893320555,1.0
100.0,1.0
99.95076713646858,1.0
100.0,1.0
99.99999999999989,1.0
4.039600256391349e-18,0.0
99.99963972941616,0.0
99.99999999975799,1.0
0.1775020665819311,0.0
99.99999999999976,1.0
100.0,1.0
100.0,1.0
100.0,1.0
0.004880419183570806,1.0
1.1653140585413586e-07,0.0
9.293785377869272e-27,0.0
100.0,1.0
100.0,0.0
99.97193532026633,1.0
