winrate,win
3.5347851564710195e-09,1.0
2.2640962665400964e-14,1.0
99.93734951207192,1.0
100.0,1.0
5.24953350687048e-07,0.0
1.834459020458742e-21,0.0
1.0248662394064605e-17,0.0
99.99999999999997,1.0
0.1542936332117916,0.0
4.435219456474538e-25,0.0
100.0,1.0
100.0,1.0
3.264484450372771e-18,1.0
100.0,1.0
8.587445451034908e-37,0.0
1.0216082462584058e-07,0.0
100.0,1.0
100.0,1.0
99.99999964493271,1.0
0.7171538972758951,1.0
99.99999797238424,1.0
1.4770857626679434e-15,0.0
96.7555224703594,1.0
100.0,0.0
90.13369188000759,0.0
1.2370226028129836e-20,0.0
5.2939750216559505e-05,0.0
100.0,1.0
100.0,1.0
97.06750806400693,1.0
100.0,1.0
0.08432121229334448,1.0
100.0,1.0
1.5922099957994728e-19,0.0
0.07076428130700806,1.0
2.2345932037213427e-18,0.0
3.330204617841027,1.0
8.75159887338492e-20,0.0
