winrate,win
9.13885405521879e-14,0.0
100.0,1.0
99.99999279513632,1.0
1.0799758820825236e-09,0.0
91.38104257575176,0.0
1.4763344180682016e-05,0.0
7.33307651460129e-07,0.0
2.414075980073036e-05,0.0
1.4737379478251458e-10,0.0
5.332869992487485e-05,0.0
99.99997010359274,1.0
0.6295239957863465,1.0
5.822282161748194e-17,0.0
34.668166222870866,1.0
7.653942450564397e-11,0.0
0.08475844513528794,1.0
99.99999999999967,1.0
1.377428918917567e-08,0.0
99.96020674099432,1.0
3.421126377349226e-14,1.0
4.045696043321268e-13,0.0
6.991977164016749,1.0
100.0,1.0
1.2575047437490062e-26,0.0
3.224123544616214e-12,0.0
6.891815994060193e-06,0.0
6.021817508159749e-20,0.0
56.09416512291973,0.0
86.72436443930081,1.0
100.0,1.0
100.0,1.0
100.0,1.0
4.555530640634677e-07,0.0
99.9729612690693,1.0
1.621483319363921e-12,0.0
4.049332587482505e-12,0.0
9.963907462044658e-09,0.0
99.85938895244672,1.0
100.0,1.0
100.0,1.0
100.0,1.0
3.9901218211355456e-11,1.0
1.3972382332687056e-12,0.0
100.0,1.0
57.462230964673076,1.0
100.0,1.0
99.99999999999952,1.0
99.9999999422438,1.0
0.00672091126955804,0.0
1.810997310183325e-14,0.0
99.9999999999998,1.0
99.99999999993618,1.0
0.0056898636099533655,0.0
100.0,1.0
99.99999999999885,1.0
100.0,1.0
4.376479310344286e-09,0.0
7.654375955906039e-11,0.0
3.357212304585074e-11,0.0
100.0,1.0
99.99999999827021,1.0
1.9259279636217732e-07,0.0
100.0,1.0
99.99999999999787,1.0
1.1038480425606513e-12,0.0
5.119912349328343e-10,0.0
93.13886144108002,0.0
100.0,1.0
40.500352768653784,1.0
99.99999999999967,1.0
100.0,1.0
99.99999997030721,1.0
98.34755494248145,1.0
7.383725122662767e-25,0.0
1.7286086961573873e-16,0.0
99.99999997405912,1.0
3.2282542581025945e-07,0.0
