winrate,win
100.0,1.0
4.059880009532308e-31,0.0
1.1840516670348864,1.0
100.0,1.0
3.9235166336363593e-57,0.0
4.2893102902448393e-72,0.0
3.690541506767254e-32,0.0
99.99999999958011,1.0
100.0,0.0
1.6144791370707426e-51,0.0
0.010838106763369252,0.0
99.99999966422823,0.0
7.0828987453740625e-96,0.0
7.179287852751094e-45,0.0
2.080974486081324e-23,0.0
99.99999973336158,1.0
7.017481326332418e-65,0.0
1.3108051992959559e-58,0.0
1.9560817221469993e-07,0.0
100.0,1.0
100.0,1.0
3.3536117121739915e-17,0.0
1.9945372150236946e-79,0.0
9.89537977824042e-37,0.0
100.0,1.0
100.0,1.0
4.4157681192122466e-14,0.0
100.0,1.0
100.0,1.0
0.8357557767083271,0.0
1.982412313320384e-38,0.0
100.0,0.0
100.0,1.0
1.463152450492147e-28,0.0
1.7451133014664712e-43,0.0
