winrate,win
1.2682045391992515e-09,0.0
99.99999999988702,1.0
100.0,1.0
99.99999999999855,1.0
99.99999999999989,1.0
100.0,1.0
28.818178035530618,0.0
99.99999075330882,0.0
99.99999999832987,1.0
7.5703458559886875e-06,0.0
100.0,1.0
100.0,1.0
4.4014808967758073e-16,0.0
99.99999999994833,1.0
100.0,1.0
1.3658050104698258e-16,0.0
99.93464419093489,0.0
100.0,1.0
98.81904199656506,1.0
100.0,1.0
0.022618951391111565,0.0
3.523839464562777e-14,0.0
100.0,1.0
100.0,1.0
5.0251234775151996e-26,0.0
1.844082177152602e-18,0.0
99.99999988678876,0.0
