winrate,win
2.20303450667126e-18,0.0
3.091193365754236e-48,0.0
3.647560501792594e-13,0.0
3.4431727410166015e-31,0.0
100.0,1.0
100.0,1.0
8.540626138519005e-06,0.0
7.709275676903625e-36,0.0
1.1330190353140507e-28,0.0
100.0,1.0
1.0312809682489814e-14,0.0
0.1088658548998893,0.0
4.689576849956567e-09,1.0
3.348765010761563e-15,1.0
2.0290189287141302e-26,0.0
99.99996679788795,1.0
3.9749651366646213e-16,1.0
5.878334777812172e-34,0.0
99.9999999991694,0.0
5.131203237473528e-32,0.0
99.98697983029514,1.0
4.639441922695075,0.0
99.99999999902478,1.0
4.656558433347724,0.0
100.0,1.0
100.0,1.0
