winrate,win
1.4594839738280468e-44,0.0
6.196371562120931e-22,1.0
2.534101121803284e-15,0.0
100.0,1.0
100.0,1.0
100.0,1.0
92.3863487436562,1.0
2.6571539659620836e-10,0.0
1.0040805737921635e-14,0.0
3.5304949101292538,0.0
100.0,1.0
100.0,1.0
4.5854960138979835e-54,0.0
6.928682742800089e-58,0.0
6.4150705329394006e-18,0.0
2.6443629904665985e-41,0.0
100.0,1.0
1.866601149556761e-43,0.0
1.4608451870581464e-51,0.0
100.0,1.0
100.0,1.0
2.4598060338317832e-05,0.0
97.83656793855717,0.0
9.063727469182313e-06,0.0
100.0,1.0
100.0,1.0
100.0,1.0
6.3756157239738e-26,0.0
0.004306049322851194,1.0
