winrate,win
7.406486641588276e-17,0.0
59.283628263204534,0.0
99.53821150992759,0.0
100.0,1.0
1.0661190743805628e-14,0.0
100.0,1.0
99.9999999936267,1.0
100.0,1.0
3.190407363962669e-30,0.0
9.315355200613892e-30,0.0
1.2915092239542173e-15,0.0
100.0,1.0
100.0,0.0
1.7112133936550388e-22,0.0
99.97237997390963,0.0
1.0931621227218801e-46,1.0
6.904823806956227e-10,0.0
3.329600260042217e-27,0.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
52.653293199651074,0.0
