winrate,win
7.86043014123987e-26,0.0
100.0,1.0
100.0,1.0
2.5720841904820515e-25,0.0
8.863925074399864e-08,0.0
2.8769070369962872e-49,0.0
100.0,1.0
1.0756188111931702e-38,0.0
4.834999238389601e-12,0.0
8.427128774506588e-78,0.0
99.99999999999936,0.0
100.0,1.0
100.0,1.0
5.3637886419732085e-05,0.0
5.71187711890461e-23,0.0
99.99999991104933,1.0
100.0,0.0
7.188780969387833e-19,0.0
7.943133893454199e-21,0.0
6.449422391673944e-05,0.0
1.4250520074153687e-11,0.0
100.0,1.0
99.50832057529531,1.0
99.99999999999987,1.0
2.0224377055946516e-31,0.0
1.1426310374547826e-47,0.0
0.0001419514372246816,0.0
7.950160936034064e-35,0.0
0.011683241836440124,1.0
100.0,1.0
