winrate,win
5.439807807458631e-05,0.0
3.876716342269953e-09,0.0
5.56509885416769e-13,0.0
1.9997421884370866e-10,1.0
99.99999999984036,1.0
100.0,1.0
100.0,1.0
4.323664853010642e-38,0.0
97.86154405592342,0.0
8.222422625378151e-14,0.0
1.3643449615965822e-25,0.0
1.0509637832515042e-23,1.0
1.7229689600663487e-21,0.0
99.99999999655032,1.0
99.79074999300353,0.0
92.76459870715577,1.0
99.99999999987395,0.0
1.4119813889671007e-22,0.0
1.3389682086721669e-19,0.0
5.357096693471667e-19,0.0
100.0,1.0
100.0,1.0
3.92334928303478e-12,0.0
