winrate,win
87.96345246965019,0.0
99.49831291781747,1.0
5.757803807075151,0.0
99.08490888406709,1.0
28.393227047404185,0.0
99.99997167701402,1.0
98.61139205962226,1.0
15.049676828689359,0.0
97.10328939193074,1.0
3.0473039552056393,0.0
50.564439431183516,0.0
91.61009118308287,1.0
53.165101116979905,0.0
0.0022196299570718747,0.0
0.7960612952841317,0.0
92.43246045469988,1.0
92.86200702833665,1.0
27.15445649370495,0.0
99.96841453388856,1.0
0.08221113025994292,0.0
0.02050464687907086,0.0
1.2001136144395446,0.0
99.8367767907924,1.0
0.012714585589967665,0.0
2.0755217992694104,0.0
79.67005025586217,1.0
99.26868811784101,1.0
99.83237305076379,1.0
0.5356302281029263,0.0
18.324083796358533,0.0
99.98511347537587,1.0
99.70338669340178,1.0
99.99254566679733,1.0
0.00341931189351007,0.0
98.51220587219859,1.0
80.15677866584878,1.0
99.99928008270328,0.0
17.535845952266023,0.0
97.38229132007314,1.0
0.014637069239041787,0.0
99.76962331742403,1.0
0.0017441033350872538,0.0
0.0001800311153619071,0.0
28.287661561183235,0.0
0.26945221965126076,0.0
99.90066221080859,1.0
96.93219017508684,1.0
46.04230889494801,1.0
99.4599001428624,1.0
96.00964216959977,1.0
99.91008852418022,1.0
89.36349730914857,1.0
0.14305924127123207,0.0
11.872793805746038,0.0
1.0839818473251166,0.0
99.9606327980953,1.0
0.12625225919647243,0.0
97.05635407332893,1.0
0.01902885441569239,0.0
1.2097127115628448,0.0
99.99341982871742,1.0
98.32679171824319,1.0
0.06269865155505644,0.0
97.43013150896516,1.0
73.51972005863155,1.0
5.81993588196348,0.0
0.16605392198924487,0.0
0.42687020824003763,0.0
0.07917171836788738,0.0
62.99773798269578,1.0
99.95034540530912,1.0
0.17587431673753998,0.0
87.29160110723768,1.0
11.113219268927681,0.0
0.06992760779564262,0.0
98.37889143940822,1.0
1.923398512708751,0.0
84.88837062398702,1.0
100.0,1.0
81.91083450406767,1.0
97.62035469315268,1.0
99.92295582263276,1.0
0.1806364563122933,0.0
94.76555792988755,1.0
100.0,1.0
99.99159047999686,1.0
72.52279726817731,1.0
0.03404619443883574,0.0
99.99999957258308,1.0
0.005206299092226427,0.0
0.5361043149366643,0.0
99.99847054656935,1.0
99.37666274630101,1.0
0.013455379415537077,0.0
1.509541380865857,0.0
98.40345530667328,1.0
99.53168218101376,1.0
97.87977491622885,1.0
99.99893705220786,1.0
93.57756996979593,1.0
82.82527986309643,1.0
99.98939391650846,1.0
0.7760087172060645,0.0
92.6560024279593,1.0
0.05509829878173283,0.0
98.99295341545242,1.0
99.02369387922298,1.0
98.79216980286817,1.0
0.5174609436614407,0.0
97.619028889802,1.0
37.974193403958466,1.0
67.31061729083878,1.0
94.97768572460303,1.0
0.11161573112817809,0.0
0.16929947090038752,0.0
0.002728136613907332,0.0
99.703842936505,1.0
99.56060968900276,1.0
99.91729967611626,1.0
40.09609001103524,0.0
99.99999995671558,1.0
83.47736980141562,1.0
92.87434862314963,1.0
2.3111292515869026,0.0
50.01932718256995,1.0
91.81761078069076,1.0
99.62534193721744,1.0
0.0008219379035958561,0.0
2.096385306863452,0.0
86.70289790159528,1.0
1.5598898487781205,0.0
99.98110862656488,1.0
79.91183064441958,1.0
98.82813341018093,1.0
99.87144151881053,1.0
14.84317052641233,0.0
0.5049712894877234,0.0
99.9999997716566,1.0
0.016455910464780784,0.0
99.9972769973409,1.0
99.12537211504436,1.0
3.0197830834929418,0.0
97.28374405513652,1.0
99.85220526808203,1.0
99.96089341295605,1.0
0.5578830498023825,0.0
0.006272343143336724,0.0
0.039641812788262724,0.0
3.4068069377837027,0.0
9.827215478052189,0.0
99.38873828906348,1.0
98.8987744386964,1.0
15.483490122537749,0.0
0.027196893837786715,0.0
99.82321168127021,1.0
86.25347474412823,1.0
16.511341071258496,0.0
0.03402458468913313,0.0
