winrate,win
7.080327660160818e-26,0.0
28.608355029844496,1.0
99.99999999999987,1.0
4.623359159012567e-18,1.0
7.815553705082609e-06,1.0
4.3972821270338384e-07,0.0
99.99999995694193,1.0
100.0,1.0
100.0,1.0
100.0,1.0
1.009682918930026e-11,0.0
2.7084607194925827e-23,0.0
6.028110605865903e-12,0.0
9.355928883928573e-33,0.0
2.7464050077775368e-15,0.0
99.99999999999996,1.0
99.99999999999993,1.0
99.99999999993912,1.0
3.1141686484404024e-15,0.0
8.916044571154275e-10,1.0
100.0,1.0
99.99999999967058,1.0
0.0006656974753471456,0.0
1.7465160445507277,0.0
100.0,1.0
100.0,1.0
