winrate,win
4.9881328620593163e-11,0.0
100.0,1.0
3.3915269898035127e-36,0.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
7.168644458364387e-129,0.0
100.0,1.0
100.0,1.0
1.6920637292672594e-13,0.0
3.2726865499350213e-69,0.0
100.0,1.0
100.0,1.0
100.0,1.0
0.008623469858059073,0.0
100.0,1.0
100.0,1.0
9.199062169294038e-49,0.0
100.0,1.0
3.0217483904636165e-53,0.0
100.0,1.0
1.1491568952259554e-119,0.0
100.0,1.0
6.617115114422636e-16,0.0
6.59949239732128e-39,0.0
100.0,1.0
100.0,1.0
3.9262356112242746e-38,0.0
99.99999999999962,1.0
99.99999999999993,1.0
99.99798444574749,1.0
6.45952151193102e-28,0.0
100.0,1.0
100.0,1.0
100.0,1.0
1.8796751374368611e-124,0.0
7.484721028832193e-26,0.0
99.99999999999996,1.0
100.0,1.0
100.0,1.0
99.99999999956735,1.0
2.549870833954115e-08,0.0
0.12502366927105546,1.0
7.888967762580039e-131,0.0
2.348518780502225e-37,1.0
100.0,1.0
3.958514551049627e-83,0.0
