winrate,win
1.764020155301439e-16,0.0
2.8428233217675944e-16,1.0
100.0,1.0
99.99969339269454,0.0
4.7881367940214725e-06,0.0
2.5029681866145777,0.0
100.0,1.0
1.4890834866884536e-24,0.0
99.99999999999389,1.0
46.35440730789195,1.0
7.739850532630871e-21,1.0
6.4726714897366655e-06,0.0
100.0,1.0
99.99832654870046,1.0
7.2008545662023575e-09,1.0
100.0,1.0
1.2746028307145249e-17,1.0
9.101833847085698e-14,1.0
1.8185035238954144e-06,1.0
1.2016309826565499e-18,0.0
2.756311577954079e-21,0.0
2.768434587932693,0.0
4.357010501514601e-37,0.0
18.67257232615555,0.0
100.0,1.0
75.17134304581985,0.0
100.0,1.0
100.0,0.0
1.0137842045787595e-09,0.0
3.518999510704642e-29,0.0
100.0,1.0
3.407043859930821e-37,0.0
0.0284625761254369,1.0
