winrate,win
1.3764973124492644e-10,1.0
100.0,1.0
99.99999999997794,1.0
3.843837800680356e-22,0.0
0.4258716744593013,0.0
99.99999726803942,0.0
100.0,1.0
13.905252488387642,1.0
1.3852629577320639e-09,0.0
1.563192894034006e-21,0.0
4.206000094187918e-39,0.0
100.0,1.0
100.0,1.0
99.99999999999996,1.0
1.882724687982904e-10,0.0
100.0,1.0
1.1811982608372973e-20,0.0
100.0,1.0
100.0,1.0
9.62263265162644e-21,1.0
6.518957830243619e-05,0.0
100.0,1.0
100.0,1.0
99.99990017493603,1.0
100.0,1.0
1.1257005092546204e-29,0.0
100.0,1.0
45.98822753137502,0.0
99.99999999999984,0.0
99.70206664925657,1.0
100.0,1.0
