winrate,win
7.419818616596488e-51,1.0
1.1068943380440166e-07,1.0
7.082458047502613e-73,0.0
99.99999999997662,0.0
0.01402578053854152,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
1.796430998504605e-50,1.0
4.09364140687209e-14,1.0
100.0,1.0
100.0,1.0
1.991689039440621e-30,1.0
99.99999999999997,1.0
89.41193418759752,1.0
0.023975364999982825,0.0
3.7774054775294623e-19,0.0
100.0,1.0
99.99989467287192,1.0
98.18349991021765,0.0
100.0,0.0
4.692027015823358e-81,0.0
6.825248614066274e-41,0.0
99.9999999999949,1.0
1.0437802139071544e-31,1.0
100.0,1.0
6.870041604625276e-07,0.0
99.99999999999956,1.0
1.7146922577394167e-63,1.0
