winrate,win
3.1652232105714565e-48,0.0
98.8005772276567,1.0
99.98877545707153,0.0
18.37268696802365,0.0
100.0,1.0
1.634959226498405e-47,0.0
99.99970929712288,1.0
100.0,1.0
100.0,1.0
100.0,1.0
2.146073796408067e-13,0.0
3.829909981796188e-68,0.0
2.0605256402880723e-82,1.0
8.289538107692394e-08,0.0
57.29394111578041,1.0
1.953843501911768e-23,1.0
100.0,1.0
100.0,1.0
100.0,0.0
100.0,1.0
1.3624045287426211e-38,0.0
100.0,1.0
2.1232271497455243e-33,0.0
2.162324094306619e-80,0.0
1.0924030467042559e-44,0.0
2.2779595982898026e-53,1.0
8.038989885147238e-88,0.0
4.463947598082815e-47,0.0
