winrate,win
4.886141123452858e-50,0.0
99.93522646558152,1.0
100.0,1.0
4.28750637674371e-07,0.0
2.864944183677982e-131,0.0
1.5624020064900991e-63,1.0
1.6075830433042708e-54,0.0
99.99932665994044,1.0
1.0265668462670331e-105,0.0
1.1141519262266068e-12,0.0
100.0,1.0
1.271829525274444e-91,0.0
3.191377335101287e-71,0.0
3.6961046761231943e-69,0.0
1.2111228079870374e-24,0.0
42.64968454503569,0.0
2.3371963575705643e-60,0.0
100.0,0.0
100.0,1.0
8.377356247795626e-14,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
100.0,1.0
99.99999995774364,1.0
100.0,1.0
2.9039966705117222e-46,0.0
99.99999999999997,1.0
1.539995193545266e-49,0.0
4.23632046607467e-65,0.0
5.0123104793856867e-20,1.0
99.99959336294599,1.0
2.0746536918452428e-129,0.0
6.748044966653499e-14,1.0
8.139765982613739e-46,1.0
100.0,1.0
99.99999999999191,1.0
99.99999999999784,1.0
7.719482583918231e-27,0.0
3.32380043048352e-14,0.0
9.191080462065808e-54,0.0
9.768987044217064e-71,0.0
100.0,1.0
100.0,1.0
4.736673862472869e-24,0.0
1.6923380553316497e-65,0.0
2.045266123141274e-70,0.0
100.0,1.0
100.0,1.0
2.2289386451490887e-06,0.0
100.0,1.0
